ID	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50
id408	0.218519975	0.170879433	1.515916809	-0.256271535	0.012666423	-0.139811208	NA	0.654633384	0.076393336	-0.507602686	0.194633591	-0.180671581	0.455746652	-0.245039647	0.477906742	0.326051514	-0.790212871	0.637712936	0.915767901	0.625752012	0.164576921	0.481806482	0.212683576	0.033167386	0.619369541	0.197434686	-0.146499419	0.123488	0.043311789	0.798716572	0.242730635	-0.019397889	0.244865918	0.261169146	0.414773437	0.10486972	0.214863847	-0.070261582	0.186482076	0.189252255	0.184069649	0.923291297	-0.205187252	0.227651164	0.414230143	0.474157544	-0.979829316	0.076297327	0.315862235	0.084542888
id409	-0.733570306	-0.522688097	-0.214524241	0.012401718	-0.611170447	-0.050752234	-1.382656944	-0.192964723	-0.004064544	0.113112594	-0.442367297	-0.067610991	-0.175006327	-0.014747875	0.124263501	-0.170236026	0.518618154	-0.21506262	-0.416758772	-0.274453737	-0.312928298	-1.433095514	-0.48001802	-0.056116813	-0.52040164	-0.643131305	-0.346902204	0.264854522	0.066582387	-0.044674832	-0.384013805	-0.106130144	-0.612602062	-0.060440404	-0.415553304	0.227460036	-0.463800153	0.011789441	0.126861618	-0.101441713	-0.402659106	-0.455027231	0.430511592	-0.858576277	-0.294126841	-0.106240569	-1.653111868	0.028695984	-0.233169481	-0.130389571
id410	1.555905225	0.35349213	2.069833747	NA	1.411095541	0.108298218	0.959395889	0.512026556	0.49708441	-0.052173006	0.146464356	-0.212011632	0.674414989	0.217746184	0.622444033	0.670800009	-0.853202666	0.316515373	0.644134469	0.414758509	0.247584801	0.135074337	0.610081649	0.161045897	0.500705415	0.522585233	0.357067248	0.235212424	-0.025011868	0.144482208	0.695852003	0.149061067	0.163282295	0.214942649	0.309047199	0.454239283	-0.096874198	-0.073007463	0.195413815	0.111632277	0.920338002	0.720525942	-0.00508209	0.596833615	0.307340045	0.355097445	0.604654441	0.055797596	0.355974016	0.212201147
id411	0.362484832	0.362769111	0.910930534	-0.112038927	0.306000349	-0.133450695	0.184434882	0.024894644	1.028493588	-0.060302389	0.072897027	-0.027340776	0.369136831	-0.059831411	-0.091280387	-0.056714666	-0.226331587	0.143906164	0.156209118	0.282019286	0.192452955	0.410765765	0.225086386	0.283136822	-0.208087912	-0.238994595	-0.262361575	1.107823593	0.16685661	0.057090316	0.089708993	-0.081475614	0.521561335	0.05102737	0.239498247	-0.017321091	NA	-0.001503053	0.10403538	0.060609483	-0.098832812	0.164061941	0.378365127	0.265792155	0.426002209	-0.052603946	0.628767894	0.431951892	-0.001635459	0.253125437
id412	0.267303425	0.227947817	1.407954547	-0.161689715	NA	-0.32112377	1.063032681	-0.172411397	-0.270776991	0.344894855	NA	-0.351277012	0.08399024	-0.256246324	-0.670898092	NA	0.132937491	-0.135394107	0.236127931	-0.115771583	0.30586855	0.102435884	0.227210371	-0.067684149	-0.033052153	0.32661399	0.315664571	-0.074632501	-0.155057455	-0.0519121	0.237466487	0.076324075	0.045306494	-0.185154455	-0.227947263	0.460308539	0.191015271	-0.078142168	0.444772752	-0.130556755	0.101911457	-0.07837787	-0.28212641	0.394255093	0.112776005	-0.245699126	1.117309921	-0.057412973	0.190186549	0.006617255
id413	-0.940551406	-0.652058456	1.286530329	-0.114411902	-0.835242374	0.076600416	0.245940945	-0.295341366	0.147804341	0.316492779	-0.685683792	NA	-0.870688149	0.228781575	-0.869671225	-0.378768603	0.580629896	-0.687109628	-0.3627488	-0.412648988	-0.4265717	-0.31695261	-0.492352652	-0.109251112	-0.656740589	-0.736786499	-0.163043458	-0.794604562	-0.072009836	-0.191429428	-0.070610866	-0.270059093	-0.519108561	0.225900877	-0.570791124	0.055070753	0.746351744	0.058747603	0.003177261	-0.202048647	-0.321686471	0.436229002	0.299593302	-0.595841865	-0.45433068	-0.492304108	0.471620292	-0.167274135	-0.657180567	-0.314475209
id414	0.207428114	0.234509938	1.516998009	-0.084410887	0.458992603	-0.161934889	2.378539058	0.466565109	0.662181583	-0.025518986	0.153950337	-0.001191006	0.182176079	-0.084200658	0.183854908	-0.027660309	-0.009093497	0.09560352	0.753374736	0.203092509	0.233539255	0.909839212	0.090494583	0.012092908	0.217341753	0.281183176	0.406133747	0.297272249	-0.139078642	0.297274361	0.174390713	0.278419604	0.219700228	0.136540774	0.326271516	-0.295450367	0.797467029	0.002377086	-0.030914709	0.172230678	0.185069212	0.864745049	-0.253585784	0.295116512	0.288814173	0.348598309	1.634014266	-0.175040541	0.081539257	-0.08472729
id415	-0.135177538	0.304002415	0.948440032	-0.071631323	-0.316539695	-0.003695996	1.834142169	0.063278892	-0.093962315	0.132172186	0.148250745	0.036234607	0.057739066	0.034847127	0.336509235	-0.380000073	-0.230031991	0.080718721	-0.139312018	0.132124638	-0.065700657	0.685359382	-0.16524912	0.166586006	0.369536377	-0.033255648	0.28958126	1.056445616	NA	0.027777345	0.083064128	-0.170336642	-0.095784124	-0.588967414	0.009705463	-0.103885523	0.91479771	0.032195399	0.081546909	0.161778738	-0.179483451	0.31114819	-0.748860681	-0.16008428	0.067063381	0.099960531	0.36246812	-0.014668608	-0.070497845	0.112121028
id416	0.520850411	0.081122903	1.184366801	-0.234457486	0.370791038	0.318393903	0.554089324	0.315813595	0.139711874	0.939922339	-0.256259022	0.075926272	0.401205301	-0.095245097	0.035764596	-0.117873458	-0.122798921	0.22778148	0.070797432	0.369805853	0.224435989	0.625041421	0.486759437	-0.210405408	0.507435461	0.193743791	0.31380954	1.065638268	-0.066788162	-0.016312786	0.079207202	0.12024244	0.84692483	-0.036286006	0.568622856	0.121331021	0.38924174	-0.103193071	0.31057652	0.148764052	0.060934731	0.874591341	-0.419155723	0.243813522	0.103432431	0.075761214	0.308028097	-0.137321063	0.144510751	0.287972687
id417	-0.245690858	-0.404696656	-0.056975784	0.046989189	0.156040923	0.013492386	-0.775271273	-0.420053907	0.313927523	0.090308587	-0.349078512	0.086064617	-0.576908265	-0.051442005	-0.772661368	0.352914234	0.526647406	-0.328698934	-0.25234279	-0.425963875	-0.125916994	-1.012281172	0.477191968	-0.260442365	-0.401258881	-0.145054359	-0.096163628	0.292504323	NA	-0.240432743	-0.238341268	-0.191383348	-0.66794328	0.151166359	-0.053475293	-0.222407002	-0.494393641	0.072494967	0.339715568	-0.249395053	0.024186842	-0.583787433	0.488221365	0.044888194	-0.237824896	-0.071343543	-0.717861409	-0.200113612	-0.226415722	-0.255971255
id418	0.152153319	-0.225331886	-0.033501431	-0.069583202	0.484582585	0.137350753	-0.066605037	0.20963183	-0.165582105	-0.262842803	0.404961054	0.023569379	-0.057214191	-0.039230346	0.29862231	0.36135457	-0.132141557	0.23868926	-0.501497542	0.002464036	0.007671027	0.105619539	0.096346407	0.170580183	-0.058312768	0.197874948	-0.012347309	1.673204061	0.037388239	0.246555011	0.169095633	-0.099522095	-0.050027291	-0.078589791	-0.243582692	0.362941058	0.381915068	0.001324687	-0.244979468	0.288087543	0.267572538	-0.315902661	-0.563991037	-0.246515866	0.151869187	0.081676674	-0.230781562	0.248627867	0.018015266	-0.101454955
id419	1.112802851	0.309725965	0.988399403	0.077234853	0.833784508	0.334559385	0.352450601	0.594561307	0.134139351	-0.121379633	0.375691255	0.167531133	0.292220479	-0.135107259	0.168662698	0.392562312	-0.336058111	0.463705117	0.545472115	0.335453424	0.382278399	0.251636886	0.539310425	-0.031810745	0.441186905	NA	0.368796935	0.725119007	0.030040654	0.286317254	0.456929117	0.006300613	0.084123821	0.058479039	0.578394635	0.109099664	0.450520051	NA	-0.024685123	0.285498124	0.698701656	1.513875248	-0.054158501	0.357851967	0.224999603	0.483198398	0.612197239	0.433529703	0.47207482	0.076078309
id420	-0.459963013	-0.49458648	0.675307723	0.037058949	-0.48472433	-0.204246296	-0.908945873	-0.016953789	0.187134045	-0.144634262	0.372211837	-0.339431318	0.087917056	0.041032919	0.345819229	0.173918658	-0.08447651	0.073067424	0.135906239	0.24037987	0.074850942	-0.664410607	0.260985419	NA	-0.095979406	0.091212311	-0.459239021	0.56382508	0.225399099	-0.044391472	-0.016691758	-0.223781226	0.09310006	-0.041442603	-0.124427719	0.254606415	-0.496811927	-0.087739841	-0.558590327	0.014998582	-0.114878321	-0.492802631	0.270112823	0.35685436	-0.048586191	-0.042226593	-0.897924718	0.026974271	-0.277023028	-0.033945787
id421	-0.661995659	-0.291306379	0.916869044	-0.173336496	-0.635708805	-0.125429145	0.988936916	-0.514296435	-0.214818324	0.105016142	-0.146202834	0.026975063	0.107488447	-0.190666156	0.286200163	0.10121909	0.577069158	-0.169711577	0.164187385	NA	-0.317520585	1.602254287	-0.22199827	-0.366039231	0.406707033	0.085649387	-0.134964413	-0.086402027	-0.227989629	0.168355716	-0.270931148	0.151613916	0.16117878	-0.420130108	-0.354612608	-0.261193647	0.615610559	0.00389971	-0.280200554	0.072672575	-0.400222554	0.915476581	-1.380479091	-0.05321898	0.389362176	0.075729154	0.345797189	-0.205833869	-0.14586923	-0.067646474
id422	-0.290128891	-0.038106601	1.710673076	0.035022448	-0.478925151	0.037890705	-0.211590022	-0.085682375	0.025152835	0.08899866	0.08693957	0.114544373	0.006320126	0.234389133	0.303590093	-0.164669685	0.670674624	0.108870206	0.030344523	-0.152548085	0.164684271	-0.483663261	0.128598625	0.127698317	-0.083950654	-0.073428947	0.244154105	0.910476714	0.018621908	-0.029888177	-0.25803635	0.06366703	0.0243329	0.405911422	-0.170169438	-0.008917548	-0.060106163	-0.028092703	-0.310635698	-0.075722928	0.177418553	0.11070962	0.790698742	0.057379556	-0.083570208	NA	-0.154754841	-0.112779054	0.235451375	0.163589612
id423	0.156138861	0.368024311	1.744576234	-0.106384577	0.234894609	-0.099367188	1.010124557	0.160067867	-0.208800887	-0.095000065	0.413729154	-0.093681595	0.069959791	-0.094652948	-0.071787841	0.080876039	-0.186821223	0.127384968	0.042817305	0.183570474	0.000652059	0.346074279	0.958272831	NA	0.275609198	0.12939992	0.057342751	0.343144162	-0.033497609	-0.130527544	0.324135638	0.06523929	0.019702804	-0.113325888	0.355530257	-0.240608017	0.349722651	-0.038087215	-0.383236647	0.175100072	0.412261087	0.295141506	-0.814493161	0.390048014	0.224545624	0.246013644	NA	-0.05813848	0.120778574	0.107466456
id424	0.248533222	0.143708732	0.905884484	-0.069784782	0.095225857	0.011055543	0.276746989	0.144182015	-0.203362921	-0.2713096	0.034686545	-0.085484835	0.036861359	-0.018175754	-0.26584472	-0.105504198	-0.01724626	0.137396735	0.061833235	0.138938937	0.100638568	0.254044266	0.030406754	-0.052992395	0.415385205	0.047811873	0.053706043	0.975556953	-0.198523261	0.014096121	0.365096781	-0.096905863	0.248433615	-0.09553241	0.415690121	-0.109966491	0.172747318	-0.037914068	-0.32673019	0.026435875	0.090013649	0.165622369	-0.245269365	0.100317051	-0.117038671	-0.053020222	0.192849834	-0.091967487	-0.070148027	0.286470877
id425	-0.881428739	-0.803914293	0.711004084	-0.041287952	-0.466888219	-0.13355138	-0.220432872	-0.478500756	0.028922627	-0.025690711	-0.48915523	0.092385513	-0.590882939	0.075952562	-0.736626979	-0.274071909	0.467796443	-0.485770916	-0.287759289	-0.48655751	-0.576247361	-0.858644048	-0.577254907	-0.159932424	-0.390884891	-0.654393266	-0.268935764	1.26338022	-0.001749802	-0.129593003	-0.298537051	-0.37731186	-0.622541918	0.340994963	-0.487434583	-0.119872934	-0.444817734	0.074444653	-0.058739174	-0.254375828	-0.307635092	-0.648244947	0.039498481	-0.585427426	-0.450636664	-0.540683866	-1.874668659	-0.04463202	-0.127118062	-0.064697155
id426	0.211290395	0.731805527	0.192206728	0.041010357	0.034526155	0.08471946	0.595941056	0.364463781	-0.108719074	0.161411335	0.189402624	0.193982594	0.044734557	-0.063602864	-0.123464002	0.01681523	-0.249546138	0.221893568	0.244131401	0.406557753	0.303610318	0.392552527	0.287601672	0.117124311	-0.142963536	0.000682278	0.306663093	0.897395014	0.00996176	-0.036513849	0.049811755	0.156703183	0.301327102	-0.347816988	0.412748804	0.23720081	0.340831943	-0.028724205	0.059693273	0.138871956	0.195172289	0.43716734	-0.455019162	0.288094685	0.244898585	0.38852408	0.845370721	-0.20172566	0.109590101	-0.020300785
id427	0.448210066	0.094226779	1.118887467	-0.168645368	0.498296844	-0.06258716	0.379342813	NA	0.42286879	-0.111304423	0.111529408	-0.032699905	0.052302211	0.230299468	-0.081778789	-0.099304062	-0.397164695	0.142277471	0.352792473	-0.070342208	0.083847614	-0.134387098	0.955673313	0.020340347	0.22683345	0.119881208	0.034333555	0.8735643	-0.125066588	0.066062956	0.373995946	0.125604326	-0.140371027	0.108975158	-0.105938825	0.362202179	0.211182601	-0.098477577	-0.344443999	0.090412726	0.530997883	-0.068077862	0.457901973	0.480334817	0.124816359	-0.017190493	0.031938978	-0.341100533	0.054544933	0.094860011
id428	-0.398889188	-0.348225267	0.898361806	-0.136579681	-0.541444465	-0.167387214	0.276602321	0.322689399	0.66395397	-0.221053658	0.056996252	-0.202249413	0.399604235	0.049228361	0.222704681	-0.084144538	-0.149396402	0.191123205	0.519783025	-0.08746862	-0.252097106	-0.034376512	-0.092805731	0.016100955	0.146408581	NA	-0.345897911	0.539280268	0.068220344	0.360362965	0.027666714	-0.19802147	0.217351212	0.111862602	-0.028987246	0.045082383	-0.143132813	-0.036363391	0.196650501	-0.065896997	NA	0.797141778	-0.115340378	-0.066487469	0.028137503	-0.006209714	-0.736859998	0.171387826	-0.125042856	0.084669612
id429	0.247043734	0.541975198	0.126159695	0.282913403	-0.024201389	-0.020262056	0.772484267	0.161761143	-0.342443333	-0.217210945	0.44256034	0.034261714	-0.111507556	-0.051021823	0.588140426	0.184308763	-0.565443415	0.048612453	0.090749414	0.06474414	0.084416228	1.532889929	0.189825155	-0.058670319	0.370784208	0.24165463	0.145955315	0.734708204	0.066888184	0.18786254	0.233003836	-0.085718753	0.189058262	-0.447466984	0.231210938	0.016969029	0.952299808	-0.100711702	-0.155612687	0.158918873	0.094127093	2.013098396	-0.125742172	0.336980534	0.02034319	0.130569819	0.244600326	-0.190605893	0.137040596	0.036608287
id430	-0.151312398	-0.446632377	0.706937965	0.214030089	0.145398227	0.240772922	0.136133502	-0.297694097	0.225265968	0.406470981	-0.031523033	0.204840267	-0.259852072	0.112932777	-0.031161463	0.017661693	0.29270765	-0.288085923	-0.17050291	-0.335019049	0.011505018	-0.668345182	0.896511325	-0.089750587	-0.061938317	0.069391918	0.336777714	-0.06467338	0.072648873	-0.026932593	-0.243051514	-0.059397831	-0.193965947	-0.044833182	0.145319751	-0.114644559	-0.551819844	-0.006159991	0.106170002	-0.09068883	0.114256859	1.131020447	-0.420218753	-0.326881964	-0.214403166	0.05428788	-0.535859988	-0.114939393	0.028707353	-0.076942429
id431	0.135926673	-0.459622232	0.69167022	0.010456145	0.197192121	0.056647906	-0.318289022	-0.020085365	0.110460884	0.173181037	-0.422815836	-0.048477789	0.096726791	-0.151304636	-0.383283237	-0.30978887	0.151624309	-0.043828529	-0.173067947	0.0274993	-0.127017288	-0.366913292	0.566248499	-0.069614507	-0.149332326	-0.486155544	0.211515361	-0.097412712	0.065429395	NA	-0.306508731	-0.155903966	-0.091202215	-0.357122917	0.217161711	-0.074328913	-0.14770697	0.041485358	-0.050028912	-0.019496428	-0.215373753	0.09518188	0.065067726	0.016247492	-0.207114304	-0.044688896	-0.081989022	0.019932828	NA	0.060971635
id432	-0.166336457	0.112851474	0.972489937	0.132245095	-0.022319842	0.164664995	0.480081376	0.064926808	0.1052298	0.049439887	-0.040388153	0.046791112	0.147959203	-0.01796984	0.163685221	-0.100679175	0.21693705	-0.057853157	-0.359082258	-0.178374885	-0.059040058	NA	0.40694705	-0.165516298	-0.138480167	0.079842822	0.34459096	0.059029967	0.071962089	-0.39334473	-0.023668527	0.0691214	0.257710008	-0.01838977	0.201467216	-0.147802714	-0.554756004	-0.03548701	0.197664544	-0.013536304	-0.043218947	0.393117205	NA	-0.034981227	-0.288838899	-0.285397856	0.029319216	0.149478068	0.053744393	0.033775754
id433	-0.230405891	0.429506511	0.57725186	-0.070944597	-0.096940946	-0.048863251	1.154419365	0.455030613	-0.356229961	-0.332127498	0.249579583	-0.298709196	0.754934826	-0.072032346	0.942496397	0.055894372	-1.103407225	0.559643867	0.08619682	0.465057194	0.090310072	0.37524127	0.714480356	0.007441465	0.619076796	0.302201001	0.425767367	2.059992214	0.110350339	0.203095204	0.451567142	0.543477056	0.352459322	0.453794389	0.492655406	0.017837551	-0.139058573	0.04318601	-0.329433333	0.129170654	0.272657906	0.911112702	-0.296522565	0.722620225	0.342973919	0.29960896	-0.401494352	-0.051993221	0.249496617	0.292705314
id434	0.010128998	-0.215839215	1.246486693	0.184320526	0.120484478	0.165275026	-0.269948486	0.479598326	-0.207790941	-0.156097211	0.220662901	0.174396427	0.108843329	-0.221631806	0.619538673	-0.087666616	-0.481073977	0.203877197	0.906231994	0.044206196	0.058558419	-0.59979938	0.135572791	0.003672186	0.130274572	0.087799019	-0.313785052	0.755125505	0.035942349	0.385612516	0.253180416	-0.470827438	-0.334244487	0.255382028	-0.396106792	-0.072471562	-0.580127494	0.050883262	-0.085482065	0.084942327	0.432999762	-0.386497286	0.577164004	0.330267347	0.374662136	0.240738911	-0.321073644	0.39891198	0.040741619	-0.080067254
id435	0.31608925	-0.250818777	0.899092022	0.015694078	0.356523442	0.003630236	-0.138605	0.361738633	-0.218432833	-0.108274638	0.113319132	-0.108424534	0.362881904	0.159638888	-0.155686305	0.397750939	-0.227738716	0.083698222	0.492150676	-0.052978447	0.254481683	0.093023831	0.261770423	0.081972583	-0.018577166	0.363317668	0.183831306	0.768445223	0.20488757	0.049236626	0.282605965	0.307192253	0.307204806	-0.057534693	0.233155411	0.164493841	0.040683031	-0.014975346	0.650556474	-0.214605183	0.00100291	-0.421249169	-0.020739815	0.05808717	-0.032054012	0.009643935	0.576212652	-0.145096083	0.093191513	NA
id436	-0.217089127	0.471692287	1.745456731	0.098317243	-0.230155804	-0.07635176	1.72203235	0.402829827	-0.602157613	-0.319858269	0.13142592	NA	0.27953984	-0.099381502	-0.260601756	-0.317944867	0.144171637	0.17037179	NA	0.087599447	0.12544599	0.619716039	-0.051960774	0.05514719	0.052632161	0.267445787	0.379475101	0.169560346	-0.175056254	0.112745292	0.221191192	0.292122729	0.16890312	0.178180034	0.207527617	-0.031649963	0.435865634	0.022723987	0.13811826	0.046318298	0.120008243	NA	-0.546994565	0.476261658	0.436665255	0.053873959	0.508728146	-0.068243213	0.075785999	0.046528955
id437	NA	0.010772781	1.511295946	0.121314968	0.044973178	-0.001001825	0.024151763	NA	-0.657514363	0.894453313	0.060349485	0.228565473	0.029748397	-0.145806797	0.558808011	0.1046078	-0.271208384	-0.126159443	0.174574664	-0.085701195	0.064513942	-0.065608743	0.291214994	0.224192395	-0.106729308	0.112010536	0.14885423	0.713877386	0.101620818	0.163125578	0.089635122	0.151875637	0.047573086	-0.148221613	0.078804222	0.380367892	-0.118202588	-0.075576434	0.265329137	0.035092047	0.060543657	-0.150232305	-0.360686585	0.205736656	-0.147521421	-0.057637427	0.150929885	0.167709978	0.025534846	-0.114822449
id438	0.218289519	0.261218028	1.047196248	-0.029512406	0.253714304	-0.122702255	0.33120675	0.103320989	-0.240405768	-0.076230599	-0.127729892	0.009299636	0.286529202	-0.10672657	-0.035371974	0.128810778	0.254219117	0.186820972	0.137329844	0.060580709	0.173504863	0.533841739	0.052474011	0.156013977	0.426765936	0.417658204	-0.00468133	0.943571916	0.10894122	0.073517852	-0.223623277	0.20256081	0.194086422	-0.166373872	0.275001654	-0.372048685	0.071667675	-0.087842434	0.444811746	-0.061391395	-0.093792298	-0.038031986	-0.566213695	0.047041646	0.091635811	-0.033696078	-0.476295445	-0.274207322	0.189715208	0.250070162
id439	0.175070557	0.068947529	0.711732965	-0.13760974	0.33538597	0.022244159	0.716541141	-0.085097736	1.04154273	0.00746402	-0.099900527	0.234307188	0.364629412	-0.044030244	-0.002468107	-0.011820066	-0.045542108	0.080604731	-0.576764591	-0.111185617	0.005438559	-0.334172706	1.033139786	-0.149655924	-0.211488042	0.178672299	0.073944929	0.29582163	-0.084396432	-0.382974694	-0.189123607	-0.144807925	0.536787599	-0.005710989	0.397089955	0.007115617	-0.755345222	-0.051738521	0.174994968	-0.009442497	0.008202043	0.106919352	0.409377895	0.211130229	-0.019734379	0.163174036	-0.517011813	0.330826508	0.103435459	0.174733567
id440	-0.02614277	0.608361474	1.770088056	0.051477447	-0.113962138	0.043392641	0.751946459	0.067323337	-0.512142675	0.113496591	-0.003049811	-0.156248581	0.211606567	0.176576897	0.461521408	-0.03388699	0.453871005	0.03160672	-0.194979673	-0.011348286	0.076707904	-0.261506083	0.086549102	0.006348219	-0.06171757	-0.108404121	0.364829972	0.607633875	0.092622645	0.189928279	0.027307629	-0.184855856	0.152687711	-0.157405396	-0.042634845	0.421248945	0.117783925	0.031565957	0.114362906	0.137477936	-0.107526374	0.231755746	-0.272607564	-0.338755947	-0.228050718	-0.050292903	0.817088576	0.021829029	-0.022564044	-0.025545736
id441	-0.221541413	0.053294347	1.055876403	-0.119475553	0.093701963	-0.180335711	0.00723609	-0.046367888	0.108040594	1.442787296	-0.368988765	0.174881981	0.203681862	0.187127689	-0.319422379	-0.266595469	0.590614425	-0.167556071	0.026950619	-0.262002068	-0.095890631	-0.442449283	-0.241806439	0.187137381	0.392618588	0.143235134	0.072429506	0.733604662	0.116815921	-0.061250536	-0.104951004	0.253442174	-0.091594875	0.366450658	0.022046387	-0.392117617	-0.077864058	-0.026655566	0.217190714	-0.16003123	0.059473628	-0.119756551	0.093104026	0.210393461	0.351367161	NA	-0.202939434	-0.010984216	0.004555869	0.154595404
id442	-0.296819941	-0.543093707	0.670218286	-0.07705862	-0.361725752	-0.121204983	-1.108866181	-0.132797353	-0.055712666	-0.235330902	-0.134746688	0.185283286	-0.242606289	0.19389749	0.087210517	0.141180007	0.179972493	-0.235242512	-0.294308323	-0.28414683	-0.273877136	-0.708563111	-0.387981422	0.151008394	-0.429808595	0.054302524	-0.291793648	-0.431984822	0.05387404	-0.102557627	0.073964341	-0.339199234	-0.364643902	-0.164477575	-0.504620771	-0.034246728	-0.057887005	0.007833774	-0.048290865	-0.035661968	-0.422999297	-0.276213463	0.636361307	-0.674574946	NA	-0.346921735	-0.606556327	-0.225038282	-0.346257597	-0.223600263
id443	0.304036271	0.24622866	0.79186994	0.060284028	-0.065653501	-0.026421991	0.581977075	0.408437753	-0.449119593	0.052449945	-0.135128472	0.030036436	0.269194633	0.165252331	-0.144443012	0.110919059	-0.689886407	0.264873942	0.481864388	0.1020151	0.027837242	0.448976801	0.180402583	0.148940601	0.248708716	0.097534819	0.27989483	-0.110309522	0.098258271	0.517420204	0.350909493	0.198983818	0.070964293	0.413340894	-0.046085517	0.290668542	0.860252742	-0.013775993	0.369152001	-0.150656652	0.190090333	0.807684275	-1.111871195	-0.051421678	0.15217592	0.235458779	0.458341305	-0.014619249	NA	-0.016812334
id444	-0.299879163	0.031902214	1.692674397	0.130842314	-0.173854322	-0.15483593	0.014605034	0.129958675	0.007567621	0.051771065	-0.142042535	0.114881218	NA	-0.107409298	0.121551989	0.137979694	-0.359995114	-0.169426172	0.175796722	-0.162506195	-0.226330668	-0.412189135	-0.110164059	0.025859501	-0.103083403	0.42841953	-0.03292593	1.5769094	-0.138435095	0.027516665	-0.05236919	-0.047543567	0.21065662	-0.102564282	0.053980505	-0.156885156	-0.630304119	-0.079878384	-0.664636602	0.017783046	0.156966105	0.00146925	0.390725871	-0.033650399	0.174702299	-0.001071918	-0.07644845	NA	0.04383817	0.124070832
id445	-0.180062424	-0.410007963	1.615352565	-0.010546764	-0.000986078	-0.07775253	-1.162857183	-0.116475933	0.476497376	-0.131378362	-0.082449129	-0.155793869	0.176585695	-0.144082809	0.061701407	0.31626337	0.676722168	-0.008820601	0.036894469	-0.110402068	-0.180588684	-0.759028824	-0.03541954	-0.070957425	-0.515895146	-0.107874692	-0.149686095	1.318458014	0.07748934	-0.322454468	0.066685766	-0.45177241	-0.247668717	0.196768187	-0.256007431	0.051384306	-0.383137701	-0.010614582	-0.286671795	-0.027544101	0.403098492	-0.789794115	0.045344747	0.195871611	-0.174424168	-0.298455181	0.327285638	0.14416952	0.022106804	-0.031843425
id446	-0.365333634	0.049724568	0.881690605	-0.007422878	-0.06444625	-0.091661194	0.827283647	0.105892154	-0.337265177	-0.000268103	0.013471092	-0.012289526	0.104456184	-0.110243441	0.379348452	-0.183777813	-0.423151482	0.163585813	-0.203305912	-0.001256079	-0.042676308	-0.317880179	0.269757777	0.104402508	-0.384235964	0.157128465	0.15792047	0.89447422	0.114532033	NA	-0.241032561	0.116968356	0.376011204	0.218286294	NA	0.150199463	-0.026312642	-0.000610939	-0.075778407	0.054069842	-0.00862455	0.922051201	0.50119567	-0.169431891	-0.025858033	0.134384015	0.149102941	-0.239287441	0.021285444	0.014601025
id447	-0.611132156	-0.186313995	0.905793817	0.183927267	-0.463211249	-0.175353131	-0.416171648	-0.000285177	0.771636398	-0.142052016	0.16003458	-0.05422618	-0.144844935	0.132774216	0.314117593	-0.467291597	0.028414596	-0.051262281	-0.14520026	-0.059354569	-0.123187735	-0.866225063	0.234622834	0.007204738	NA	-0.18965344	-0.514501583	0.524853758	-0.002857343	0.003003077	-0.196273995	-0.417168258	0.127959029	0.015414703	0.007149633	0.458190677	-0.89160433	-0.083449085	0.035267961	-0.027013676	-0.224158517	0.024467764	0.254330813	-0.069970719	-0.122485399	0.065665914	-0.57724479	0.032789241	0.013904442	0.136740598
id448	-1.067813499	-0.600568238	NA	0.059936338	-0.729252891	-0.09900572	0.384835443	-0.940747879	-0.606317093	0.046047925	-0.302384915	-0.070854799	-0.603374992	0.04492467	-0.437144761	0.014351095	0.563202114	-0.514136641	-0.391297976	-0.460196737	-0.77519235	0.197350351	NA	0.037080491	-0.456356736	-0.455919774	-0.784191116	1.160947068	0.026016631	-0.260515653	-0.524798812	-0.490023787	-0.723617205	-0.29913802	-0.828460244	0.097891022	-0.453582099	0.00295741	-0.06696661	-0.243972713	-0.640430102	0.619553374	-0.131299179	-0.506417449	-0.563017948	-0.737305953	-1.50725251	0.531013225	-0.326219348	-0.03083829
id449	-0.502426506	-0.2089912	1.743000725	0.119237705	-0.245606044	0.046634975	0.197594	-0.02909161	-0.265190486	0.114955207	-0.577290879	-0.053212584	-0.060444153	-0.360570415	0.27823162	-0.187956574	-0.002872227	-0.17107593	-0.237173581	-0.029900908	-0.246462219	-0.457705927	0.008595193	-0.127022413	0.08856951	NA	-0.029606896	1.123763491	-0.032660407	-0.143068401	-0.233043261	0.114827318	-0.18962563	-0.158015236	-0.029280235	0.017465971	-0.312674646	-0.004682184	0.635148499	-0.082392445	-0.364387254	0.184241449	-0.213502887	-0.326544883	-0.115247445	-0.183411485	0.412354952	-0.323147647	0.092313382	-0.085367527
id450	-0.846162097	-0.36929864	0.766166619	0.059153596	-0.485493459	-0.163219045	0.408618312	NA	-0.422493324	0.640672801	-0.182898191	0.140507976	-0.376699555	0.115356073	-0.30601585	-0.087635746	0.408866011	-0.386345171	-0.247291016	-0.285730595	-0.466474277	-0.524617243	NA	0.062817715	-0.369922439	-0.3675187	0.080815184	0.555576112	0.140700496	0.184866477	-0.27513164	-0.114572157	-0.298462339	-0.052494061	-0.439890557	0.277830595	0.096420316	0.073380501	-0.580353482	0.053346051	-0.211766025	-0.504200978	0.901183594	-0.521647639	-0.206353391	-0.436480379	NA	0.158495146	-0.269994319	-0.00326135
